 ID,PARAM,Date,Flow,SYM
04JD005,1,1997/09/19,1.28,
04JD005,1,1997/09/20,1.42,
04JD005,1,1997/09/21,1.34,
04JD005,1,1997/09/22,1.21,
04JD005,1,1997/09/23,1.13,
04JD005,1,1997/09/24,0.993,
04JD005,1,1997/09/25,1.01,
04JD005,1,1997/09/26,0.989,
04JD005,1,1997/09/27,0.948,
04JD005,1,1997/09/28,0.873,
04JD005,1,1997/09/29,0.92,
04JD005,1,1997/09/30,1.05,
04JD005,1,1997/10/01,1.02,
04JD005,1,1997/10/02,0.998,
04JD005,1,1997/10/03,1.02,
04JD005,1,1997/10/04,1.15,
04JD005,1,1997/10/05,1.23,
04JD005,1,1997/10/06,1.31,
04JD005,1,1997/10/07,1.34,
04JD005,1,1997/10/08,1.32,
04JD005,1,1997/10/09,1.32,
04JD005,1,1997/10/10,1.34,
04JD005,1,1997/10/11,1.5,
04JD005,1,1997/10/12,2.04,
04JD005,1,1997/10/13,2.5,
04JD005,1,1997/10/14,2.79,
04JD005,1,1997/10/15,2.91,
04JD005,1,1997/10/16,2.97,
04JD005,1,1997/10/17,3,
04JD005,1,1997/10/18,3.01,
04JD005,1,1997/10/19,3.11,
04JD005,1,1997/10/20,3.35,
04JD005,1,1997/10/21,3.37,
04JD005,1,1997/10/22,3.29,
04JD005,1,1997/10/23,3.18,
04JD005,1,1997/10/24,3.07,
04JD005,1,1997/10/25,2.98,
04JD005,1,1997/10/26,2.87,
04JD005,1,1997/10/27,2.78,
04JD005,1,1997/10/28,2.66,
04JD005,1,1997/10/29,2.64,
04JD005,1,1997/10/30,2.7,
04JD005,1,1997/10/31,2.9,
04JD005,1,1997/11/01,3,
04JD005,1,1997/11/02,3.84,
04JD005,1,1997/11/03,7.18,
04JD005,1,1997/11/04,10.7,
04JD005,1,1997/11/05,12.7,
04JD005,1,1997/11/06,13.4,
04JD005,1,1997/11/07,13.4,
04JD005,1,1997/11/08,13.4,
04JD005,1,1997/11/09,13.3,
04JD005,1,1997/11/10,12.8,
04JD005,1,1997/11/11,10.8,
04JD005,1,1997/11/12,9.47,
04JD005,1,1997/11/13,8.5,B
04JD005,1,1997/11/14,7.8,B
04JD005,1,1997/11/15,7.3,B
04JD005,1,1997/11/16,7,B
04JD005,1,1997/11/17,6.6,B
04JD005,1,1997/11/18,6.25,B
04JD005,1,1997/11/19,6,B
04JD005,1,1997/11/20,5.7,B
04JD005,1,1997/11/21,5.45,B
04JD005,1,1997/11/22,5.25,B
04JD005,1,1997/11/23,5.1,B
04JD005,1,1997/11/24,5,B
04JD005,1,1997/11/25,4.92,B
04JD005,1,1997/11/26,4.8,B
04JD005,1,1997/11/27,4.65,B
04JD005,1,1997/11/28,4.55,B
04JD005,1,1997/11/29,4.44,B
04JD005,1,1997/11/30,4.36,B
04JD005,1,1997/12/01,4.28,B
04JD005,1,1997/12/02,4.2,B
04JD005,1,1997/12/03,4.11,B
04JD005,1,1997/12/04,4.02,B
04JD005,1,1997/12/05,3.96,B
04JD005,1,1997/12/06,3.92,B
04JD005,1,1997/12/07,3.85,B
04JD005,1,1997/12/08,3.8,B
04JD005,1,1997/12/09,3.73,B
04JD005,1,1997/12/10,3.66,B
04JD005,1,1997/12/11,3.6,B
04JD005,1,1997/12/12,3.54,B
04JD005,1,1997/12/13,3.49,B
04JD005,1,1997/12/14,3.44,B
04JD005,1,1997/12/15,3.38,B
04JD005,1,1997/12/16,3.34,B
04JD005,1,1997/12/17,3.3,B
04JD005,1,1997/12/18,3.24,B
04JD005,1,1997/12/19,3.19,B
04JD005,1,1997/12/20,3.13,B
04JD005,1,1997/12/21,3.08,B
04JD005,1,1997/12/22,3.04,B
04JD005,1,1997/12/23,3,B
04JD005,1,1997/12/24,2.96,B
04JD005,1,1997/12/25,2.92,B
04JD005,1,1997/12/26,2.87,B
04JD005,1,1997/12/27,2.83,B
04JD005,1,1997/12/28,2.78,B
04JD005,1,1997/12/29,2.75,B
04JD005,1,1997/12/30,2.71,B
04JD005,1,1997/12/31,2.67,B
04JD005,1,1998/01/01,2.69,B
04JD005,1,1998/01/02,2.64,B
04JD005,1,1998/01/03,2.6,B
04JD005,1,1998/01/04,2.57,B
04JD005,1,1998/01/05,2.54,B
04JD005,1,1998/01/06,2.52,B
04JD005,1,1998/01/07,2.5,B
04JD005,1,1998/01/08,2.47,B
04JD005,1,1998/01/09,2.45,B
04JD005,1,1998/01/10,2.42,B
04JD005,1,1998/01/11,2.39,B
04JD005,1,1998/01/12,2.36,B
04JD005,1,1998/01/13,2.33,B
04JD005,1,1998/01/14,2.3,B
04JD005,1,1998/01/15,2.27,B
04JD005,1,1998/01/16,2.25,B
04JD005,1,1998/01/17,2.22,B
04JD005,1,1998/01/18,2.19,B
04JD005,1,1998/01/19,2.16,B
04JD005,1,1998/01/20,2.14,B
04JD005,1,1998/01/21,2.12,B
04JD005,1,1998/01/22,2.1,B
04JD005,1,1998/01/23,2.08,B
04JD005,1,1998/01/24,2.06,B
04JD005,1,1998/01/25,2.04,B
04JD005,1,1998/01/26,2.02,B
04JD005,1,1998/01/27,2,B
04JD005,1,1998/01/28,1.98,B
04JD005,1,1998/01/29,1.96,B
04JD005,1,1998/01/30,1.94,B
04JD005,1,1998/01/31,1.92,B
04JD005,1,1998/02/01,1.9,B
04JD005,1,1998/02/02,1.88,B
04JD005,1,1998/02/03,1.87,B
04JD005,1,1998/02/04,1.85,B
04JD005,1,1998/02/05,1.84,B
04JD005,1,1998/02/06,1.83,B
04JD005,1,1998/02/07,1.82,B
04JD005,1,1998/02/08,1.81,B
04JD005,1,1998/02/09,1.8,B
04JD005,1,1998/02/10,1.8,B
04JD005,1,1998/02/11,1.81,B
04JD005,1,1998/02/12,1.81,B
04JD005,1,1998/02/13,1.81,B
04JD005,1,1998/02/14,1.8,B
04JD005,1,1998/02/15,1.79,B
04JD005,1,1998/02/16,1.78,B
04JD005,1,1998/02/17,1.77,B
04JD005,1,1998/02/18,1.75,B
04JD005,1,1998/02/19,1.75,B
04JD005,1,1998/02/20,1.76,B
04JD005,1,1998/02/21,1.77,B
04JD005,1,1998/02/22,1.77,B
04JD005,1,1998/02/23,1.78,B
04JD005,1,1998/02/24,1.77,B
04JD005,1,1998/02/25,1.76,B
04JD005,1,1998/02/26,1.75,B
04JD005,1,1998/02/27,1.74,B
04JD005,1,1998/02/28,1.72,B
04JD005,1,1998/03/01,1.68,B
04JD005,1,1998/03/02,1.66,B
04JD005,1,1998/03/03,1.65,B
04JD005,1,1998/03/04,1.64,B
04JD005,1,1998/03/05,1.63,B
04JD005,1,1998/03/06,1.62,B
04JD005,1,1998/03/07,1.62,B
04JD005,1,1998/03/08,1.62,B
04JD005,1,1998/03/09,1.61,B
04JD005,1,1998/03/10,1.61,B
04JD005,1,1998/03/11,1.6,B
04JD005,1,1998/03/12,1.59,B
04JD005,1,1998/03/13,1.58,B
04JD005,1,1998/03/14,1.57,B
04JD005,1,1998/03/15,1.56,B
04JD005,1,1998/03/16,1.55,B
04JD005,1,1998/03/17,1.54,B
04JD005,1,1998/03/18,1.54,B
04JD005,1,1998/03/19,1.53,B
04JD005,1,1998/03/20,1.53,B
04JD005,1,1998/03/21,1.52,B
04JD005,1,1998/03/22,1.52,B
04JD005,1,1998/03/23,1.52,B
04JD005,1,1998/03/24,1.52,B
04JD005,1,1998/03/25,1.52,B
04JD005,1,1998/03/26,1.55,B
04JD005,1,1998/03/27,1.72,B
04JD005,1,1998/03/28,2.4,B
04JD005,1,1998/03/29,3.55,B
04JD005,1,1998/03/30,5,B
04JD005,1,1998/03/31,7.3,B
04JD005,1,1998/04/01,11,B
04JD005,1,1998/04/02,12.2,B
04JD005,1,1998/04/03,13.9,B
04JD005,1,1998/04/04,15.5,B
04JD005,1,1998/04/05,17,B
04JD005,1,1998/04/06,18.2,B
04JD005,1,1998/04/07,19.7,B
04JD005,1,1998/04/08,21.3,B
04JD005,1,1998/04/09,23.3,B
04JD005,1,1998/04/10,25.2,B
04JD005,1,1998/04/11,27.8,B
04JD005,1,1998/04/12,32,B
04JD005,1,1998/04/13,42,B
04JD005,1,1998/04/14,63.6,
04JD005,1,1998/04/15,71.7,
04JD005,1,1998/04/16,67.5,
04JD005,1,1998/04/17,61.3,
04JD005,1,1998/04/18,55.5,
04JD005,1,1998/04/19,53.5,
04JD005,1,1998/04/20,56.6,
04JD005,1,1998/04/21,61.8,
04JD005,1,1998/04/22,66.1,
04JD005,1,1998/04/23,68.3,
04JD005,1,1998/04/24,68.3,
04JD005,1,1998/04/25,63.3,
04JD005,1,1998/04/26,56.9,
04JD005,1,1998/04/27,50.1,
04JD005,1,1998/04/28,44.7,
04JD005,1,1998/04/29,40.8,
04JD005,1,1998/04/30,37.8,
04JD005,1,1998/05/01,35.6,
04JD005,1,1998/05/02,33.2,
04JD005,1,1998/05/03,30.6,
04JD005,1,1998/05/04,27.9,
04JD005,1,1998/05/05,25.9,
04JD005,1,1998/05/06,24.6,
04JD005,1,1998/05/07,23,
04JD005,1,1998/05/08,21.2,
04JD005,1,1998/05/09,19.6,
04JD005,1,1998/05/10,18.2,
04JD005,1,1998/05/11,16.8,
04JD005,1,1998/05/12,15.7,
04JD005,1,1998/05/13,14.6,
04JD005,1,1998/05/14,13.9,
04JD005,1,1998/05/15,13.3,
04JD005,1,1998/05/16,12.7,
04JD005,1,1998/05/17,12.2,
04JD005,1,1998/05/18,11.5,
04JD005,1,1998/05/19,11.2,
04JD005,1,1998/05/20,11,
04JD005,1,1998/05/21,10.4,
04JD005,1,1998/05/22,9.79,
04JD005,1,1998/05/23,9.21,
04JD005,1,1998/05/24,8.65,
04JD005,1,1998/05/25,8.05,
04JD005,1,1998/05/26,7.48,
04JD005,1,1998/05/27,7.16,
04JD005,1,1998/05/28,7.7,
04JD005,1,1998/05/29,10.6,
04JD005,1,1998/05/30,12.8,
04JD005,1,1998/05/31,14.4,
04JD005,1,1998/06/01,14.9,
04JD005,1,1998/06/02,14.7,
04JD005,1,1998/06/03,14.2,
04JD005,1,1998/06/04,13.8,
04JD005,1,1998/06/05,13.2,
04JD005,1,1998/06/06,12.5,
04JD005,1,1998/06/07,12.4,
04JD005,1,1998/06/08,12.6,
04JD005,1,1998/06/09,12.3,
04JD005,1,1998/06/10,11.6,
04JD005,1,1998/06/11,10.8,
04JD005,1,1998/06/12,10,
04JD005,1,1998/06/13,9.39,
04JD005,1,1998/06/14,8.74,
04JD005,1,1998/06/15,8.26,
04JD005,1,1998/06/16,7.99,
04JD005,1,1998/06/17,7.49,
04JD005,1,1998/06/18,7.11,
04JD005,1,1998/06/19,6.7,
04JD005,1,1998/06/20,6.6,
04JD005,1,1998/06/21,6.49,
04JD005,1,1998/06/22,6.93,
04JD005,1,1998/06/23,6.93,
04JD005,1,1998/06/24,6.39,
04JD005,1,1998/06/25,5.89,
04JD005,1,1998/06/26,5.45,
04JD005,1,1998/06/27,5.01,
04JD005,1,1998/06/28,4.68,
04JD005,1,1998/06/29,5.1,
04JD005,1,1998/06/30,5.89,
04JD005,1,1998/07/01,5.96,
04JD005,1,1998/07/02,5.49,
04JD005,1,1998/07/03,5.33,
04JD005,1,1998/07/04,5.07,
04JD005,1,1998/07/05,4.65,
04JD005,1,1998/07/06,4.38,
04JD005,1,1998/07/07,4.06,
04JD005,1,1998/07/08,3.88,
04JD005,1,1998/07/09,3.98,
04JD005,1,1998/07/10,3.77,
04JD005,1,1998/07/11,3.52,
04JD005,1,1998/07/12,3.28,
04JD005,1,1998/07/13,3.04,
04JD005,1,1998/07/14,2.79,
04JD005,1,1998/07/15,2.71,
04JD005,1,1998/07/16,2.7,
04JD005,1,1998/07/17,2.54,
04JD005,1,1998/07/18,2.36,
04JD005,1,1998/07/19,2.2,
04JD005,1,1998/07/20,2.04,
04JD005,1,1998/07/21,2.41,
04JD005,1,1998/07/22,4.14,
04JD005,1,1998/07/23,6.64,
04JD005,1,1998/07/24,7.94,
04JD005,1,1998/07/25,7.86,
04JD005,1,1998/07/26,7.21,
04JD005,1,1998/07/27,7.05,
04JD005,1,1998/07/28,7.49,
04JD005,1,1998/07/29,7.98,
04JD005,1,1998/07/30,9.09,
04JD005,1,1998/07/31,9.52,
04JD005,1,1998/08/01,9.03,
04JD005,1,1998/08/02,8.31,
04JD005,1,1998/08/03,7.56,
04JD005,1,1998/08/04,7.04,
04JD005,1,1998/08/05,6.89,
04JD005,1,1998/08/06,6.77,
04JD005,1,1998/08/07,6.46,
04JD005,1,1998/08/08,6.06,
04JD005,1,1998/08/09,5.71,
04JD005,1,1998/08/10,5.42,
04JD005,1,1998/08/11,5.03,
04JD005,1,1998/08/12,4.52,
04JD005,1,1998/08/13,4.12,
04JD005,1,1998/08/14,3.93,
04JD005,1,1998/08/15,3.76,
04JD005,1,1998/08/16,3.47,
04JD005,1,1998/08/17,3.4,
04JD005,1,1998/08/18,3.2,
04JD005,1,1998/08/19,2.94,
04JD005,1,1998/08/20,2.91,
04JD005,1,1998/08/21,2.8,
04JD005,1,1998/08/22,2.6,
04JD005,1,1998/08/23,2.52,
04JD005,1,1998/08/24,2.48,
04JD005,1,1998/08/25,2.64,
04JD005,1,1998/08/26,2.63,
04JD005,1,1998/08/27,2.58,
04JD005,1,1998/08/28,2.49,
04JD005,1,1998/08/29,2.43,
04JD005,1,1998/08/30,2.39,
04JD005,1,1998/08/31,2.24,
04JD005,1,1998/09/01,2.21,
04JD005,1,1998/09/02,2.24,
04JD005,1,1998/09/03,2.23,
04JD005,1,1998/09/04,2.15,
04JD005,1,1998/09/05,2,
04JD005,1,1998/09/06,1.91,
04JD005,1,1998/09/07,1.86,
04JD005,1,1998/09/08,1.84,
04JD005,1,1998/09/09,1.8,
04JD005,1,1998/09/10,1.69,
04JD005,1,1998/09/11,1.67,
04JD005,1,1998/09/12,1.7,
04JD005,1,1998/09/13,1.65,
04JD005,1,1998/09/14,1.64,
04JD005,1,1998/09/15,1.63,
04JD005,1,1998/09/16,1.63,
04JD005,1,1998/09/17,1.62,
04JD005,1,1998/09/18,1.61,
04JD005,1,1998/09/19,1.61,
04JD005,1,1998/09/20,2.02,
04JD005,1,1998/09/21,2.94,
04JD005,1,1998/09/22,3.35,
04JD005,1,1998/09/23,3.35,
04JD005,1,1998/09/24,3.24,
04JD005,1,1998/09/25,3.08,
04JD005,1,1998/09/26,2.97,
04JD005,1,1998/09/27,2.98,
04JD005,1,1998/09/28,3,
04JD005,1,1998/09/29,3.01,
04JD005,1,1998/09/30,3.15,
04JD005,1,1998/10/01,3.56,
04JD005,1,1998/10/02,3.92,
04JD005,1,1998/10/03,3.97,
04JD005,1,1998/10/04,3.86,
04JD005,1,1998/10/05,3.73,
04JD005,1,1998/10/06,3.8,
04JD005,1,1998/10/07,4.58,
04JD005,1,1998/10/08,5.46,
04JD005,1,1998/10/09,5.61,
04JD005,1,1998/10/10,5.71,
04JD005,1,1998/10/11,5.74,
04JD005,1,1998/10/12,5.71,
04JD005,1,1998/10/13,6.26,
04JD005,1,1998/10/14,7.25,
04JD005,1,1998/10/15,7.64,
04JD005,1,1998/10/16,7.97,
04JD005,1,1998/10/17,12.1,
04JD005,1,1998/10/18,42,
04JD005,1,1998/10/19,84,
04JD005,1,1998/10/20,95.1,
04JD005,1,1998/10/21,89.2,
04JD005,1,1998/10/22,78.9,
04JD005,1,1998/10/23,68.6,
04JD005,1,1998/10/24,59.4,
04JD005,1,1998/10/25,51.1,
04JD005,1,1998/10/26,44.3,
04JD005,1,1998/10/27,39.5,
04JD005,1,1998/10/28,35.5,
04JD005,1,1998/10/29,31.5,
04JD005,1,1998/10/30,28.4,
04JD005,1,1998/10/31,26.1,
04JD005,1,1998/11/01,24.4,
04JD005,1,1998/11/02,22.4,
04JD005,1,1998/11/03,20.6,
04JD005,1,1998/11/04,19,
04JD005,1,1998/11/05,17.7,
04JD005,1,1998/11/06,16.8,
04JD005,1,1998/11/07,16.2,
04JD005,1,1998/11/08,15.5,
04JD005,1,1998/11/09,14.8,
04JD005,1,1998/11/10,14.7,
04JD005,1,1998/11/11,20.7,
04JD005,1,1998/11/12,25.8,
04JD005,1,1998/11/13,21.8,B
04JD005,1,1998/11/14,22.5,B
04JD005,1,1998/11/15,21.8,B
04JD005,1,1998/11/16,21,B
04JD005,1,1998/11/17,20.3,B
04JD005,1,1998/11/18,19.6,B
04JD005,1,1998/11/19,18.7,B
04JD005,1,1998/11/20,18.3,B
04JD005,1,1998/11/21,18.1,B
04JD005,1,1998/11/22,18,B
04JD005,1,1998/11/23,17.8,B
04JD005,1,1998/11/24,17.6,B
04JD005,1,1998/11/25,17.3,
04JD005,1,1998/11/26,16.9,
04JD005,1,1998/11/27,16.3,
04JD005,1,1998/11/28,15.9,
04JD005,1,1998/11/29,15.4,
04JD005,1,1998/11/30,15.3,B
04JD005,1,1998/12/01,15.3,B
04JD005,1,1998/12/02,15.2,B
04JD005,1,1998/12/03,14.6,B
04JD005,1,1998/12/04,13.8,B
04JD005,1,1998/12/05,13.1,B
04JD005,1,1998/12/06,12.5,B
04JD005,1,1998/12/07,12,B
04JD005,1,1998/12/08,11.5,B
04JD005,1,1998/12/09,11,B
04JD005,1,1998/12/10,10.5,B
04JD005,1,1998/12/11,10.1,B
04JD005,1,1998/12/12,9.65,B
04JD005,1,1998/12/13,9.3,B
04JD005,1,1998/12/14,9.2,B
04JD005,1,1998/12/15,9.1,B
04JD005,1,1998/12/16,8.9,B
04JD005,1,1998/12/17,8.5,B
04JD005,1,1998/12/18,8.15,B
04JD005,1,1998/12/19,7.9,B
04JD005,1,1998/12/20,7.6,B
04JD005,1,1998/12/21,7.35,B
04JD005,1,1998/12/22,7.1,B
04JD005,1,1998/12/23,6.8,B
04JD005,1,1998/12/24,6.6,B
04JD005,1,1998/12/25,6.25,B
04JD005,1,1998/12/26,6.05,B
04JD005,1,1998/12/27,5.8,B
04JD005,1,1998/12/28,5.6,B
04JD005,1,1998/12/29,5.4,B
04JD005,1,1998/12/30,5.15,B
04JD005,1,1998/12/31,4.85,B
04JD005,1,1999/01/01,4.55,B
04JD005,1,1999/01/02,4.3,B
04JD005,1,1999/01/03,4.1,B
04JD005,1,1999/01/04,3.9,B
04JD005,1,1999/01/05,3.7,B
04JD005,1,1999/01/06,3.55,B
04JD005,1,1999/01/07,3.45,B
04JD005,1,1999/01/08,3.3,B
04JD005,1,1999/01/09,3.18,B
04JD005,1,1999/01/10,3.05,B
04JD005,1,1999/01/11,3,B
04JD005,1,1999/01/12,2.94,B
04JD005,1,1999/01/13,2.88,B
04JD005,1,1999/01/14,2.8,B
04JD005,1,1999/01/15,2.76,B
04JD005,1,1999/01/16,2.73,B
04JD005,1,1999/01/17,2.7,B
04JD005,1,1999/01/18,2.72,B
04JD005,1,1999/01/19,2.75,B
04JD005,1,1999/01/20,2.78,B
04JD005,1,1999/01/21,2.8,B
04JD005,1,1999/01/22,2.79,B
04JD005,1,1999/01/23,2.76,B
04JD005,1,1999/01/24,2.7,B
04JD005,1,1999/01/25,2.65,B
04JD005,1,1999/01/26,2.6,B
04JD005,1,1999/01/27,2.57,B
04JD005,1,1999/01/28,2.55,B
04JD005,1,1999/01/29,2.53,B
04JD005,1,1999/01/30,2.5,B
04JD005,1,1999/01/31,2.52,B
04JD005,1,1999/02/01,2.55,B
04JD005,1,1999/02/02,2.6,B
04JD005,1,1999/02/03,2.65,B
04JD005,1,1999/02/04,2.75,B
04JD005,1,1999/02/05,2.8,B
04JD005,1,1999/02/06,2.78,B
04JD005,1,1999/02/07,2.76,B
04JD005,1,1999/02/08,2.75,B
04JD005,1,1999/02/09,2.78,B
04JD005,1,1999/02/10,2.86,B
04JD005,1,1999/02/11,2.96,B
04JD005,1,1999/02/12,3.02,B
04JD005,1,1999/02/13,3.06,B
04JD005,1,1999/02/14,3.07,B
04JD005,1,1999/02/15,3.06,B
04JD005,1,1999/02/16,3.05,B
04JD005,1,1999/02/17,3.02,B
04JD005,1,1999/02/18,2.95,B
04JD005,1,1999/02/19,2.9,B
04JD005,1,1999/02/20,2.82,B
04JD005,1,1999/02/21,2.75,B
04JD005,1,1999/02/22,2.72,B
04JD005,1,1999/02/23,2.68,B
04JD005,1,1999/02/24,2.65,B
04JD005,1,1999/02/25,2.62,B
04JD005,1,1999/02/26,2.6,B
04JD005,1,1999/02/27,2.6,B
04JD005,1,1999/02/28,2.62,B
04JD005,1,1999/03/01,2.7,B
04JD005,1,1999/03/02,2.72,B
04JD005,1,1999/03/03,2.74,B
04JD005,1,1999/03/04,2.7,B
04JD005,1,1999/03/05,2.63,B
04JD005,1,1999/03/06,2.55,B
04JD005,1,1999/03/07,2.46,B
04JD005,1,1999/03/08,2.38,B
04JD005,1,1999/03/09,2.34,B
04JD005,1,1999/03/10,2.32,B
04JD005,1,1999/03/11,2.3,B
04JD005,1,1999/03/12,2.3,B
04JD005,1,1999/03/13,2.31,B
04JD005,1,1999/03/14,2.32,B
04JD005,1,1999/03/15,2.33,B
04JD005,1,1999/03/16,2.35,B
04JD005,1,1999/03/17,2.38,B
04JD005,1,1999/03/18,2.4,B
04JD005,1,1999/03/19,2.42,B
04JD005,1,1999/03/20,2.43,B
04JD005,1,1999/03/21,2.45,B
04JD005,1,1999/03/22,2.42,B
04JD005,1,1999/03/23,2.4,B
04JD005,1,1999/03/24,2.36,B
04JD005,1,1999/03/25,2.35,B
04JD005,1,1999/03/26,2.4,B
04JD005,1,1999/03/27,2.5,B
04JD005,1,1999/03/28,2.65,B
04JD005,1,1999/03/29,2.8,B
04JD005,1,1999/03/30,3.35,B
04JD005,1,1999/03/31,4,B
04JD005,1,1999/04/01,4.65,B
04JD005,1,1999/04/02,5.1,B
04JD005,1,1999/04/03,5.4,B
04JD005,1,1999/04/04,5.7,B
04JD005,1,1999/04/05,6,B
04JD005,1,1999/04/06,6.6,B
04JD005,1,1999/04/07,9.1,B
04JD005,1,1999/04/08,13,B
04JD005,1,1999/04/09,20.3,B
04JD005,1,1999/04/10,31,B
04JD005,1,1999/04/11,41,B
04JD005,1,1999/04/12,45.5,B
04JD005,1,1999/04/13,51,B
04JD005,1,1999/04/14,59,B
04JD005,1,1999/04/15,73,B
04JD005,1,1999/04/16,87,B
04JD005,1,1999/04/17,90,B
04JD005,1,1999/04/18,86,B
04JD005,1,1999/04/19,81,B
04JD005,1,1999/04/20,77,B
04JD005,1,1999/04/21,74.1,
04JD005,1,1999/04/22,70.5,
04JD005,1,1999/04/23,67.7,
04JD005,1,1999/04/24,63.7,
04JD005,1,1999/04/25,62.7,
04JD005,1,1999/04/26,65.5,
04JD005,1,1999/04/27,66.9,
04JD005,1,1999/04/28,67.1,
04JD005,1,1999/04/29,64.9,
04JD005,1,1999/04/30,62.8,
04JD005,1,1999/05/01,60.9,
04JD005,1,1999/05/02,59.1,
04JD005,1,1999/05/03,56.7,
04JD005,1,1999/05/04,54,
04JD005,1,1999/05/05,50.6,
04JD005,1,1999/05/06,46.8,
04JD005,1,1999/05/07,44.4,
04JD005,1,1999/05/08,43.9,
04JD005,1,1999/05/09,42.5,
04JD005,1,1999/05/10,39.5,
04JD005,1,1999/05/11,36.1,
04JD005,1,1999/05/12,32.9,
04JD005,1,1999/05/13,29.9,
04JD005,1,1999/05/14,27,
04JD005,1,1999/05/15,24.7,
04JD005,1,1999/05/16,22.8,
04JD005,1,1999/05/17,22,
04JD005,1,1999/05/18,69.9,
04JD005,1,1999/05/19,162,
04JD005,1,1999/05/20,166,
04JD005,1,1999/05/21,166,
04JD005,1,1999/05/22,162,
04JD005,1,1999/05/23,144,
04JD005,1,1999/05/24,129,
04JD005,1,1999/05/25,143,
04JD005,1,1999/05/26,177,
04JD005,1,1999/05/27,167,
04JD005,1,1999/05/28,144,
04JD005,1,1999/05/29,119,
04JD005,1,1999/05/30,97.1,
04JD005,1,1999/05/31,80.5,
04JD005,1,1999/06/01,81.5,
04JD005,1,1999/06/02,82.3,
04JD005,1,1999/06/03,84.7,
04JD005,1,1999/06/04,77.4,
04JD005,1,1999/06/05,68.2,
04JD005,1,1999/06/06,60.2,
04JD005,1,1999/06/07,53.6,
04JD005,1,1999/06/08,60.7,
04JD005,1,1999/06/09,53.7,
04JD005,1,1999/06/10,46.9,
04JD005,1,1999/06/11,46.6,
04JD005,1,1999/06/12,52,
04JD005,1,1999/06/13,61.5,
04JD005,1,1999/06/14,56.5,
04JD005,1,1999/06/15,49.4,
04JD005,1,1999/06/16,44.3,
04JD005,1,1999/06/17,40.5,
04JD005,1,1999/06/18,37,
04JD005,1,1999/06/19,33.2,
04JD005,1,1999/06/20,30.4,
04JD005,1,1999/06/21,27.2,
04JD005,1,1999/06/22,24,
04JD005,1,1999/06/23,21.4,
04JD005,1,1999/06/24,20.4,
04JD005,1,1999/06/25,18.9,
04JD005,1,1999/06/26,18,
04JD005,1,1999/06/27,21.8,
04JD005,1,1999/06/28,24.9,
04JD005,1,1999/06/29,26.5,
04JD005,1,1999/06/30,27.9,
04JD005,1,1999/07/01,29.4,
04JD005,1,1999/07/02,36.2,
04JD005,1,1999/07/03,38,
04JD005,1,1999/07/04,36.7,
04JD005,1,1999/07/05,33.8,
04JD005,1,1999/07/06,30.3,
04JD005,1,1999/07/07,28.1,
04JD005,1,1999/07/08,26.7,
04JD005,1,1999/07/09,24.2,
04JD005,1,1999/07/10,21.5,
04JD005,1,1999/07/11,19.2,
04JD005,1,1999/07/12,17.2,
04JD005,1,1999/07/13,15.5,
04JD005,1,1999/07/14,15.9,
04JD005,1,1999/07/15,21.2,
04JD005,1,1999/07/16,23.1,
04JD005,1,1999/07/17,21.6,
04JD005,1,1999/07/18,19.7,
04JD005,1,1999/07/19,17.7,
04JD005,1,1999/07/20,15.7,A
04JD005,1,1999/07/21,15.2,
04JD005,1,1999/07/22,14.8,
04JD005,1,1999/07/23,13.6,
04JD005,1,1999/07/24,12.6,
04JD005,1,1999/07/25,12,
04JD005,1,1999/07/26,11.1,
04JD005,1,1999/07/27,10.2,
04JD005,1,1999/07/28,9.18,
04JD005,1,1999/07/29,8.38,
04JD005,1,1999/07/30,8.08,
04JD005,1,1999/07/31,7.57,
04JD005,1,1999/08/01,6.93,
04JD005,1,1999/08/02,6.34,
04JD005,1,1999/08/03,5.88,
04JD005,1,1999/08/04,5.59,
04JD005,1,1999/08/05,5.23,
04JD005,1,1999/08/06,5.11,
04JD005,1,1999/08/07,5.2,
04JD005,1,1999/08/08,5.76,
04JD005,1,1999/08/09,5.77,
04JD005,1,1999/08/10,5.34,
04JD005,1,1999/08/11,5,
04JD005,1,1999/08/12,4.69,
04JD005,1,1999/08/13,4.36,
04JD005,1,1999/08/14,3.99,
04JD005,1,1999/08/15,3.67,
04JD005,1,1999/08/16,3.48,
04JD005,1,1999/08/17,3.46,
04JD005,1,1999/08/18,3.27,
04JD005,1,1999/08/19,3.07,
04JD005,1,1999/08/20,2.9,
04JD005,1,1999/08/21,2.7,
04JD005,1,1999/08/22,2.53,
04JD005,1,1999/08/23,2.44,
04JD005,1,1999/08/24,2.32,
04JD005,1,1999/08/25,2.19,
04JD005,1,1999/08/26,2.04,
04JD005,1,1999/08/27,1.95,
04JD005,1,1999/08/28,1.87,
04JD005,1,1999/08/29,1.75,
04JD005,1,1999/08/30,1.59,
04JD005,1,1999/08/31,1.48,
04JD005,1,1999/09/01,1.47,
04JD005,1,1999/09/02,1.6,
04JD005,1,1999/09/03,1.8,
04JD005,1,1999/09/04,1.94,
04JD005,1,1999/09/05,2.97,
04JD005,1,1999/09/06,3.6,
04JD005,1,1999/09/07,3.29,
04JD005,1,1999/09/08,3.03,
04JD005,1,1999/09/09,3.12,
04JD005,1,1999/09/10,3.49,
04JD005,1,1999/09/11,4.29,
04JD005,1,1999/09/12,4.69,
04JD005,1,1999/09/13,4.84,
